,Unnamed: 0,Average_Temperature,Precipitation,Humidity,Wind_Speed,Soil_Type,Soil_pH,Soil_Nitrogen,Soil_Potassium,Soil_Calcium,Soil_Moisture,Variety,Fertilizer_Type,Fertilizer_Quantity,Irrigation_Type,Irrigation_Frequency,Location,Yield,Quantity,Cost_of_Production,Market_Price
195,195,34.406869684464986,202.88220551378444,72.03783269632248,21.448595247420325,Loam,6.083194322050771,25.544772125582703,31.141700573144004,29.58532418980858,79.83434236085056,ponni,Chemical,51.77944862155388,Flood,5.0,West India,1635.5889724310778,Grade B,2329.8245614035086,43.67801640212964
196,196,31.386927181871965,202.3809523809524,70.08771018368196,17.341912594056275,Loam,6.055600499126957,43.731567991051335,34.264441933651,28.988226737074136,67.04336564594968,Basmati,Organic,51.90476190476191,Flood,4.0,Central India,1638.095238095238,Grade C,2333.333333333333,41.726148821861614
197,197,25.1665878740942,201.8796992481203,65.57562046547012,8.874138502643438,Sandy,6.622353839322733,33.34778811948087,24.99028204748644,19.6985261550214,68.52539339993704,Jasmine,Organic,52.03007518796993,Sprinkler,3.0,Central India,1640.6015037593984,Grade B,2336.842105263158,54.5791326125277
198,198,31.822306775924663,201.3784461152882,85.49597253542223,14.780694162182522,Silt,6.083109345143295,26.097740631638565,17.62565367191341,29.741674386785164,75.87460004230417,Jasmine,Organic,52.15538847117794,Drip,6.0,East India,1643.107769423559,Grade A,2340.3508771929824,58.86134621927536
199,199,33.25367435135364,200.8771929824561,78.44575603150612,11.48563143151326,Silt,7.168716143024255,44.829383330338,34.458504203150824,29.45136112038105,67.43274183662584,brown,Organic,52.280701754385966,Flood,5.0,South India,1645.6140350877192,Grade C,2343.8596491228072,64.26954554985586
200,200,33.574765544827265,200.37593984962405,89.08975685625832,11.573696446504096,Loam,6.372052923213146,41.2701060260428,23.99640553167678,23.21789400789091,75.9848567444663,ponni,Chemical,52.40601503759399,Drip,6.0,Central India,1648.1203007518798,Grade A,2347.368421052632,48.88068205934911
201,201,28.054767870418395,199.874686716792,85.52343545949624,10.050145232234984,Silt,7.303104357543681,41.51499407900247,30.12123204905085,15.530656058656891,73.29818660624518,Jasmine,Chemical,52.531328320802,Flood,4.0,South India,1650.62656641604,Grade C,2350.877192982456,50.39679128654245
202,202,33.66916758469617,199.3734335839599,67.02013926254831,8.957109783471058,Loam,6.253313626103422,38.77052290872207,15.81910262948776,19.93418791565073,52.736339076701725,Jasmine,Chemical,52.65664160401003,Flood,5.0,Central India,1653.1328320802004,Grade C,2354.3859649122805,44.99109227215683
203,203,34.00241673780773,198.8721804511278,64.91585307287019,10.608965011607152,Clay,6.2153407014766,25.90954243366273,24.861812442398644,29.144820833059576,54.42259462029975,Basmati,Chemical,52.78195488721804,Sprinkler,3.0,East India,1655.639097744361,Grade B,2357.894736842105,52.16525411706516
204,204,27.017618410394416,198.3709273182957,85.63433709286548,23.20101585599333,Silt,5.662048487446262,29.27969394749105,15.639253663860764,22.14313560125169,52.84851314937898,ponni,Chemical,52.90726817042607,Drip,2.0,East India,1658.1453634085212,Grade A,2361.40350877193,42.909766265338426
205,205,32.19375996507664,197.86967418546365,89.17381639685107,13.187965458189195,Loam,6.777506037690137,28.3508925560527,23.96422020770523,21.55818274277072,55.38197644167703,ponni,Organic,53.03258145363408,Drip,5.0,East India,1660.6516290726818,Grade B,2364.9122807017543,50.89045877741472
206,206,29.192153193264016,197.3684210526316,82.45274222082699,9.66576827888418,Sandy,6.0011586667662105,35.51494610262185,29.633472095615723,27.611852312285507,77.9315640398261,ponni,Chemical,53.1578947368421,Sprinkler,3.0,Central India,1663.157894736842,Grade B,2368.4210526315787,63.14017746854515
207,207,25.44400423167984,196.8671679197995,74.55760416208278,21.042192338431235,Clay,5.857636248739898,36.82556053203268,25.56289107371214,26.323362682675345,59.67426057772353,brown,Organic,53.283208020050125,Sprinkler,3.0,East India,1665.6641604010024,Grade A,2371.929824561404,55.410577265489664
208,208,29.463827131037075,196.3659147869674,72.70265693534273,17.360776881135756,Clay,6.806382330092294,38.93017463939253,19.06224944270946,28.346013862147917,69.59282959954726,ponni,Chemical,53.40852130325814,Drip,6.0,Central India,1668.170426065163,Grade A,2375.438596491228,68.21620777413884
209,209,32.00939427329126,195.8646616541353,67.67769820817972,16.79433906085699,Clay,6.005764464373069,25.96291954217285,17.839321232886782,20.87083924819942,70.40027252120449,Basmati,Chemical,53.53383458646616,Flood,5.0,South India,1670.6766917293232,Grade A,2378.9473684210525,50.453486215057055
210,210,25.99496382474195,195.36340852130328,72.2304373818854,13.227647731758402,Clay,5.76703284719375,25.38159796561591,17.226164252321954,15.144472006502651,56.76322099133069,ponni,Organic,53.659147869674186,Sprinkler,6.0,West India,1673.1829573934838,Grade B,2382.456140350877,51.37780889666894
211,211,29.713082157549916,194.8621553884712,78.46678430826549,20.764688634196823,Sandy,6.0691646496135965,38.66729746803895,31.012776624482232,22.744877659684025,51.0913217860077,ponni,Chemical,53.7844611528822,Drip,4.0,North India,1675.689223057644,Grade C,2385.964912280702,54.84399303412316
212,212,34.479087062005405,194.36090225563908,77.52145083395082,10.596310048350286,Clay,6.446699854645197,43.15083223133663,32.048977687254954,27.75767501539008,67.86888036807903,brown,Organic,53.909774436090224,Drip,2.0,South India,1678.1954887218044,Grade B,2389.4736842105262,67.3429175638145
213,213,25.685746786578576,193.859649122807,80.49695587704127,15.238272087904187,Silt,7.087718396690018,37.5298503397259,23.616500596002037,19.14269010811785,71.76945863765302,Sona Masoori,Chemical,54.03508771929825,Flood,5.0,West India,1680.701754385965,Grade C,2392.9824561403507,46.84506130736168
214,214,31.442184631506866,193.35839598997487,75.63230246944558,16.40626555925842,Clay,5.760751427596033,29.03619385186711,27.700277816139234,25.94287037891459,57.573726453317455,ponni,Chemical,54.16040100250626,Flood,2.0,Central India,1683.2080200501252,Grade A,2396.491228070176,60.418391420003125
215,215,32.95945801589278,192.8571428571429,63.66013658411806,9.31099555207819,Loam,6.567531647478748,44.31348756008339,19.58165914746963,17.861236837180726,66.75050625296157,Sona Masoori,Chemical,54.285714285714285,Flood,4.0,North India,1685.7142857142858,Grade B,2400.0,67.28722155119809
216,216,30.778280327929828,192.3558897243108,75.61116778163944,10.29501220905685,Sandy,6.122914922072352,44.14647793564375,16.099537729566816,21.95768734721137,66.07577858394053,brown,Organic,54.41102756892231,Drip,4.0,West India,1688.220551378446,Grade B,2403.5087719298244,59.29813132530469
217,217,33.1529426163704,191.85463659147868,79.91266218365591,7.323317144168479,Silt,7.374180429926527,31.638320544888188,16.566194852520034,29.51452956865541,77.64057544280641,Basmati,Organic,54.53634085213032,Flood,3.0,Central India,1690.7268170426064,Grade A,2407.017543859649,55.83458487137226
218,218,25.934423224530285,191.35338345864665,76.93535622208651,16.73010399216095,Loam,6.508714472029988,39.12893692409998,27.27958033686518,26.988477526159173,73.38525502863968,Jasmine,Organic,54.661654135338345,Flood,4.0,South India,1693.233082706767,Grade A,2410.5263157894738,69.38209060190383
219,219,26.777439679489305,190.85213032581453,86.85100299119675,22.928319631316217,Clay,6.4995066824219885,35.237579800482024,15.48489353998614,20.21752840938868,74.00932671004688,brown,Chemical,54.78696741854637,Flood,3.0,South India,1695.7393483709272,Grade A,2414.035087719298,47.107070277712815
220,220,27.35988580071287,190.35087719298244,73.23165258948204,22.456511086223344,Clay,7.326490824214248,36.21596934696647,23.379485260623383,25.833230499568952,58.60410123807118,Sona Masoori,Chemical,54.91228070175438,Drip,5.0,West India,1698.2456140350878,Grade A,2417.5438596491226,65.36518887556971
221,221,29.17143360880074,189.8496240601504,76.2527222397068,19.59520651093822,Loam,6.296949984939523,32.28015644547048,19.215684680969375,23.8482795236884,55.073385974556345,Jasmine,Organic,55.037593984962406,Drip,5.0,East India,1700.751879699248,Grade A,2421.0526315789475,62.03966949254824
222,222,28.423481138531518,189.34837092731829,64.19507317884145,11.07924743148386,Silt,6.642266531376121,26.257309054902525,27.48581637839245,24.36111719711516,72.13579280913675,Basmati,Chemical,55.16290726817043,Drip,6.0,West India,1703.2581453634084,Grade A,2424.561403508772,54.88230306861827
223,223,33.00593316383886,188.8471177944862,60.58872827017407,23.382814167988865,Sandy,6.89297335190374,36.253911599141446,16.777530570022158,24.32493282041368,66.8979591097368,Sona Masoori,Chemical,55.28822055137845,Drip,2.0,East India,1705.764411027569,Grade C,2428.0701754385964,64.33090158655185
224,224,25.409864702270696,188.34586466165413,67.94331101756352,20.572201094520896,Clay,5.601815900233289,43.15438600365183,15.902928455026412,26.10593354539691,77.15964903448561,Jasmine,Organic,55.41353383458647,Drip,2.0,North India,1708.2706766917292,Grade C,2431.578947368421,48.35718234443216
225,225,25.352468673011096,187.84461152882204,77.26096957368708,18.44759441115838,Clay,7.413238484181429,41.44224640803924,30.12375539769347,26.94225118658515,50.63142084185643,Jasmine,Organic,55.53884711779449,Sprinkler,4.0,South India,1710.7769423558898,Grade C,2435.0877192982457,59.53087095327196
226,226,31.320527603314595,187.34335839599,61.61250160624146,20.921538969696087,Silt,7.370639681866811,40.32765189761552,33.90955052797222,17.932616341173258,63.00023684097488,brown,Chemical,55.664160401002505,Sprinkler,3.0,Central India,1713.28320802005,Grade A,2438.59649122807,64.25169060195762
227,227,31.82687479697079,186.8421052631579,73.69203109577005,6.615633750130481,Loam,6.2762216848179735,43.06936020472553,27.047571394888784,29.53213865697975,67.6674838712899,Sona Masoori,Chemical,55.78947368421053,Flood,2.0,Central India,1715.7894736842104,Grade B,2442.1052631578946,68.39160276333752
228,228,28.047650420229715,186.3408521303258,65.96480834630145,6.536736485572384,Silt,7.281896649521074,27.78997531177542,29.68775156924626,22.284182380664024,51.27852174300038,brown,Chemical,55.91478696741854,Flood,5.0,East India,1718.295739348371,Grade C,2445.6140350877195,49.069818885838856
229,229,28.515091855609423,185.8395989974937,82.91878875933331,23.7443975237761,Sandy,7.066190266022564,30.311891191422404,21.971042486553834,20.980560004928773,68.94023263939869,brown,Chemical,56.040100250626566,Sprinkler,6.0,East India,1720.8020050125313,Grade A,2449.122807017544,45.07199125466407
230,230,33.29524618995218,185.33834586466165,78.53434630082945,16.560770964914326,Clay,5.819125667455188,36.68071995056873,21.28695958100572,18.317068584856464,58.07541281690502,Sona Masoori,Chemical,56.16541353383458,Flood,2.0,North India,1723.3082706766918,Grade B,2452.6315789473683,57.84181281132674
231,231,25.069008047869268,184.8370927318296,66.15104122808684,23.105769954505845,Sandy,5.501444990991518,27.148407964759564,17.350493774839826,15.67631104636818,67.58431209603117,Jasmine,Organic,56.29072681704261,Sprinkler,2.0,Central India,1725.814536340852,Grade B,2456.1403508771928,54.26681053758446
232,232,29.73913224733448,184.3358395989975,88.78417342251572,11.448449403986828,Clay,7.384620654383245,29.626991170513868,30.192035794815908,17.57664754582564,72.94192600359364,ponni,Organic,56.41604010025063,Flood,5.0,North India,1728.3208020050124,Grade A,2459.6491228070176,62.47187149866366
233,233,34.24447767211272,183.8345864661654,78.9990953172813,5.757916943990463,Sandy,6.303638678048776,42.38566132213487,34.79117427218699,25.33909358956545,55.81949876345576,ponni,Organic,56.54135338345864,Flood,3.0,Central India,1730.827067669173,Grade A,2463.157894736842,59.07512669554576
234,234,31.07478867416648,183.3333333333333,88.45055536701861,7.363573948231621,Clay,6.261643809335753,41.10631476012546,16.715783002326834,23.439989182376262,78.8654110654207,ponni,Chemical,56.66666666666666,Flood,5.0,North India,1733.3333333333333,Grade A,2466.6666666666665,56.96110965863432
235,235,34.93790224913603,182.83208020050125,76.50636175154044,7.835602400866661,Clay,5.507291463791352,38.889153064833046,24.06668789057855,26.461102353078,62.13874594700404,Jasmine,Chemical,56.79197994987469,Drip,4.0,Central India,1735.8395989974938,Grade A,2470.1754385964914,47.530104038520605
236,236,27.474559710645327,182.3308270676692,66.3718784899012,20.93060940195121,Sandy,6.941570634800771,31.68511434826918,24.80595982823809,18.900925222535367,79.1687580807313,Jasmine,Organic,56.9172932330827,Flood,2.0,East India,1738.345864661654,Grade A,2473.684210526316,49.38377651461318
237,237,30.02862242031661,181.82957393483707,78.23279062895247,21.62921845157429,Loam,6.2851896111107255,40.72307111876715,22.840222828171,24.66977371886088,58.32148957300074,Jasmine,Organic,57.042606516290725,Drip,5.0,North India,1740.8521303258144,Grade A,2477.1929824561403,59.88730724598483
238,238,33.14848659506371,181.328320802005,72.037815330928,19.383782306353226,Clay,6.164897115708484,39.20559232680152,15.430872878713084,15.595766938229763,61.53897409840785,Basmati,Organic,57.16791979949875,Flood,3.0,West India,1743.358395989975,Grade B,2480.7017543859647,53.2412708214449
239,239,29.588680074018956,180.8270676691729,88.1380866408981,16.269537080638088,Clay,7.136150425106887,25.196885568885687,33.50500407542566,20.21507021378366,60.49549569936581,Basmati,Chemical,57.29323308270676,Sprinkler,2.0,Central India,1745.8646616541353,Grade B,2484.2105263157896,40.31321749056498
240,240,25.7024453941672,180.32581453634089,78.86319413236725,11.680411850389476,Loam,6.595308654685558,36.90261721663377,22.12656454522622,24.57921318044856,74.88212597374009,Basmati,Organic,57.41854636591479,Flood,6.0,North India,1748.3709273182958,Grade A,2487.719298245614,43.14051862099292
241,241,25.886693527429944,179.82456140350877,70.47609867330956,24.371982053235488,Silt,5.755252192416062,30.740853240491884,16.6570985095907,26.83936233564584,74.19859283324223,ponni,Organic,57.54385964912281,Flood,4.0,West India,1750.877192982456,Grade B,2491.2280701754385,53.72984588548368
242,242,28.506827814339385,179.32330827067668,76.85409377308225,23.24475760654791,Silt,7.04561728250899,28.94416691060377,33.2956928380231,27.4338793039766,55.32566116879506,Basmati,Chemical,57.66917293233082,Flood,6.0,Central India,1753.3834586466164,Grade B,2494.736842105264,68.29512080527776
243,243,26.9663470289675,178.8220551378446,77.90596046482517,19.61196053235696,Silt,6.337311925368752,43.675525363920656,24.61386870300916,16.975144973901912,50.7322011251849,brown,Organic,57.794486215538846,Drip,3.0,East India,1755.889724310777,Grade A,2498.245614035088,42.36012289408247
244,244,31.55345378182892,178.32080200501252,87.42673192980851,6.3424530797128265,Sandy,5.84538639620185,37.717083532384535,15.969135343419456,16.660575573526028,51.24275091659496,brown,Organic,57.91979949874687,Flood,2.0,East India,1758.3959899749373,Grade A,2501.754385964912,44.53047052334521
245,245,25.33415791099641,177.81954887218046,78.46943709227259,7.885820574791442,Sandy,6.056869671647776,40.80159906217705,16.865428149247226,25.46149412604832,78.08402578409732,Sona Masoori,Organic,58.04511278195488,Flood,2.0,West India,1760.9022556390978,Grade A,2505.2631578947367,45.11330235320919
246,246,28.11068946825136,177.31829573934834,81.3988076158365,14.25503037784696,Silt,6.721227398999789,25.586309688419004,16.497778964555888,27.56003438112805,71.81190836276713,Sona Masoori,Chemical,58.17042606516291,Sprinkler,6.0,East India,1763.408521303258,Grade C,2508.771929824561,45.042747936854745
247,247,32.284006372774925,176.81704260651628,77.26064759795207,6.477677122676022,Sandy,6.295117781727411,41.65023140254846,29.70048439869939,23.793233486995245,65.930120808785,Sona Masoori,Chemical,58.29573934837093,Drip,5.0,East India,1765.9147869674184,Grade B,2512.280701754386,55.007437632171886
248,248,31.630491303436692,176.31578947368422,73.30145676703594,8.464038170395888,Silt,5.777209344741413,32.94982397258002,20.27520806843504,22.72421269789584,76.13366270336732,ponni,Chemical,58.42105263157895,Sprinkler,2.0,South India,1768.421052631579,Grade A,2515.7894736842104,51.80991487043032
249,249,31.901017839815854,175.81453634085213,79.20736962537927,23.49335959457335,Loam,5.655896961963941,43.40254117833443,33.790892093988944,19.918053581083324,56.92870584937173,Basmati,Organic,58.54636591478697,Sprinkler,3.0,West India,1770.9273182957393,Grade B,2519.2982456140357,42.19299330276769
250,250,29.99454287555356,175.31328320802004,86.07078678162469,12.242261229474083,Silt,7.421062636321376,26.500303922871048,28.56006067842164,22.60921040263784,77.10267871579958,brown,Organic,58.67167919799499,Flood,2.0,Central India,1773.4335839598998,Grade B,2522.80701754386,69.43332340775878
251,251,34.10371589192196,174.81203007518798,78.61884472232816,19.34239693480232,Clay,5.898033411727461,31.18309271475038,30.582723401530867,27.58791165729913,56.40833163189053,Jasmine,Chemical,58.796992481203006,Flood,5.0,South India,1775.93984962406,Grade C,2526.315789473684,48.63321178606328
252,252,27.704299428780647,174.3107769423559,88.32814962957912,5.946961727297493,Silt,5.51451159947323,25.607098704832072,18.761316602272377,22.04712281034148,74.86055288962098,brown,Chemical,58.92230576441102,Sprinkler,4.0,North India,1778.4461152882204,Grade C,2529.8245614035086,67.07117396352763
253,253,29.310336617448492,173.8095238095238,73.74745079609191,7.842177781370038,Sandy,6.064431169985079,26.358051090968388,26.903914193832748,26.083369983536524,58.57546433794252,brown,Chemical,59.04761904761905,Flood,3.0,North India,1780.952380952381,Grade B,2533.333333333333,66.29214515580156
254,254,29.05299806397093,173.30827067669173,74.6017055640584,11.721995144660246,Silt,6.907661688619144,40.8219049996674,30.47258995876712,16.359267580829844,66.25359719603411,Jasmine,Organic,59.17293233082707,Drip,4.0,East India,1783.4586466165413,Grade C,2536.842105263158,43.95782331121473
255,255,34.51990299307864,172.80701754385964,67.7910438705153,20.40221919882112,Sandy,6.493661781009503,42.4022103876834,24.703053478840104,19.14388128731326,58.64797418269411,Sona Masoori,Organic,59.29824561403508,Sprinkler,4.0,East India,1785.9649122807018,Grade B,2540.3508771929824,45.17023102395063
256,256,29.84291084504066,172.30576441102755,80.36129927189943,8.047567317994808,Loam,6.255357597693929,29.989065581167534,27.79957368553524,20.60818340724331,78.17451938185945,ponni,Chemical,59.42355889724311,Flood,5.0,Central India,1788.471177944862,Grade A,2543.8596491228072,43.97033435508401
257,257,28.765851075046506,171.8045112781955,84.13764561779203,21.65189174594506,Clay,7.3281707875782685,36.94268869029136,18.90153855157574,15.959451471401591,73.6410557748353,Jasmine,Organic,59.54887218045113,Sprinkler,6.0,East India,1790.9774436090224,Grade B,2547.368421052632,45.41522360103985
258,258,28.241450849718163,171.3032581453634,87.78398984596046,24.918560622487448,Sandy,5.980347175190934,31.85725230021448,18.205404621930494,26.998861428582305,79.13170565812882,Sona Masoori,Organic,59.67418546365914,Sprinkler,4.0,Central India,1793.483709273183,Grade A,2550.877192982456,60.78592095724372
259,259,26.633600964494747,170.8020050125313,70.36906012196026,14.9434004565647,Loam,6.32539773218931,31.63282334707876,21.535717663424524,26.44270046361033,75.00581788090093,Sona Masoori,Organic,59.799498746867165,Drip,6.0,Central India,1795.9899749373433,Grade C,2554.3859649122805,60.481653567432055
260,260,32.28667862047206,170.30075187969925,85.84216798705472,20.758172193938726,Loam,5.724214505489372,38.46308770005946,15.87669665861884,29.814029770095143,70.65971934966504,brown,Organic,59.92481203007519,Drip,5.0,East India,1798.4962406015038,Grade B,2557.894736842105,66.91892883399228
261,261,25.69478925723994,169.79949874686716,79.25174506133952,10.030946394734164,Sandy,6.154004716769903,31.67463173960963,34.93966316355642,28.982152129597267,50.10752035237131,Jasmine,Chemical,60.0501253132832,Drip,4.0,South India,1801.002506265664,Grade B,2561.40350877193,59.72264613384268
262,262,31.16493307276214,169.29824561403507,76.35850778495552,20.55145720778774,Loam,6.041520397209834,27.17849116599805,31.186472406650765,18.03993339212972,74.68826350453595,ponni,Chemical,60.175438596491226,Sprinkler,4.0,West India,1803.5087719298244,Grade B,2564.9122807017543,42.44587824221423
263,263,25.297678864142192,168.796992481203,76.1377134859495,14.70709197609258,Clay,7.472604413986487,43.19629283265348,15.147631655784696,23.49150538479253,55.84602700183369,ponni,Organic,60.30075187969925,Drip,2.0,South India,1806.015037593985,Grade B,2568.421052631579,62.1671508187773
264,264,32.01426700081383,168.29573934837092,81.90867278887426,24.739624969112743,Clay,6.140771218549615,28.21234964952729,34.84200826275611,16.71514199589259,76.31276651870482,Sona Masoori,Organic,60.426065162907264,Sprinkler,2.0,South India,1808.5213032581453,Grade C,2571.929824561404,62.370883359981455
265,265,31.968518046880376,167.79448621553885,88.40513796997763,10.437320204951368,Silt,5.588124154198944,35.20581974434045,17.198079472313943,28.775743990951312,66.6044879989351,Jasmine,Organic,60.55137844611529,Sprinkler,2.0,South India,1811.0275689223056,Grade C,2575.438596491228,61.38340689799756
266,266,33.77438694397026,167.29323308270676,83.88974912872635,23.498709914106616,Clay,7.1500477078844895,37.87555668448628,15.423409927119751,26.43022986329889,58.721418882715525,ponni,Organic,60.67669172932331,Flood,4.0,East India,1813.533834586466,Grade A,2578.9473684210525,46.008525276836
267,267,32.57183227006345,166.7919799498747,89.06256050205305,10.049591531666524,Loam,6.8550215404227774,33.4947874041556,21.226596513579395,22.898675878014984,51.70196919194978,Jasmine,Chemical,60.802005012531325,Flood,4.0,East India,1816.0401002506264,Grade C,2582.456140350877,61.79093783014181
268,268,34.24578303179401,166.29072681704258,69.4485583924365,6.950525886785417,Silt,7.376644860992006,42.63104749982863,21.01256353737013,28.74265940738721,55.480291467550906,Basmati,Chemical,60.92731829573935,Drip,4.0,Central India,1818.546365914787,Grade A,2585.964912280702,65.54149511823104
269,269,28.240591428719483,165.78947368421052,79.88444375785168,24.434646111475438,Silt,6.178872999230265,34.05703173788797,18.405786165128934,28.16957373202299,71.68763174816391,brown,Organic,61.05263157894737,Sprinkler,3.0,East India,1821.0526315789475,Grade A,2589.4736842105262,49.38896228990761
270,270,30.85230050446756,165.28822055137846,70.42829443724902,15.923660269649318,Silt,6.99972229633348,43.32547256079139,29.35553517721568,22.49562485600004,65.41473564209112,Jasmine,Chemical,61.177944862155385,Drip,6.0,South India,1823.558897243108,Grade B,2592.9824561403507,49.03487820361131
271,271,31.462413144388854,164.78696741854634,69.01482566099878,13.175448455432798,Silt,5.947580297524196,34.17561554123387,32.68247863837383,20.66031524821759,71.7549072453397,Sona Masoori,Chemical,61.30325814536341,Sprinkler,5.0,North India,1826.065162907268,Grade A,2596.491228070176,55.094427226061526
272,272,25.84684308785407,164.28571428571428,85.42191006432279,9.579009531619658,Clay,6.463218530030464,26.43895623561616,29.654647576354765,16.38122159415724,53.96457181186836,Sona Masoori,Organic,61.42857142857143,Flood,3.0,Central India,1828.5714285714284,Grade C,2600.0,44.44635773796532
273,273,32.11613508478964,163.78446115288222,76.94161635172941,7.201106865751799,Loam,5.846772439009897,35.7257094459104,18.136632639766205,22.091911165122863,75.9620894354053,Basmati,Organic,61.553884711779446,Sprinkler,2.0,Central India,1831.077694235589,Grade B,2603.5087719298244,54.84553399447665
274,274,25.08235239737333,163.28320802005013,83.22649554571315,18.498309795254272,Sandy,6.136208099788832,41.10744774204581,34.59567890578108,27.305505610703836,66.2072374959621,Sona Masoori,Chemical,61.67919799498747,Drip,5.0,South India,1833.5839598997493,Grade B,2607.017543859649,55.844155924707295
275,275,33.4524131552286,162.78195488721803,89.42074571456527,23.161719125818955,Sandy,6.909269083719585,36.833889333755565,19.51576005480527,21.37144691335943,57.224892222686165,Jasmine,Organic,61.80451127819549,Drip,4.0,Central India,1836.0902255639096,Grade B,2610.5263157894738,44.45297833112053
276,276,31.71068297314344,162.28070175438597,88.328372971616,17.486773675220412,Silt,6.681478184141801,29.23803415818701,32.749331046951966,25.63401339757373,77.9362678722432,ponni,Chemical,61.92982456140351,Flood,2.0,East India,1838.59649122807,Grade A,2614.035087719298,50.0500931667179
277,277,26.79536405590836,161.77944862155388,78.4767487664975,23.41170170700159,Sandy,5.901928665453477,40.792541364472,23.86132544883565,22.130899826753367,55.79550131032861,brown,Organic,62.05513784461153,Sprinkler,5.0,Central India,1841.1027568922304,Grade A,2617.5438596491226,41.23147469457341
278,278,29.226085949834605,161.2781954887218,84.35897101564713,24.82982478437165,Sandy,6.784963023542069,35.45528071865483,33.88538345843806,26.329118862460355,77.4643127664014,Basmati,Organic,62.18045112781955,Sprinkler,6.0,West India,1843.609022556391,Grade B,2621.0526315789475,54.19788504353472
279,279,25.577458036981387,160.77694235588973,62.36071050416616,17.66930953537763,Sandy,6.863109947805719,34.31419317972491,33.099401223310785,26.430308699285835,62.11697463436326,brown,Organic,62.30576441102757,Flood,6.0,South India,1846.1152882205515,Grade C,2624.561403508772,68.11182400956056
280,280,29.118006650613477,160.27568922305764,79.04622370658291,5.6408716685246985,Silt,5.669218219188006,34.72275925173563,23.22333455005136,29.09363859211397,71.4560441093214,brown,Chemical,62.43107769423558,Flood,5.0,West India,1848.621553884712,Grade B,2628.0701754385964,41.042060855189085
281,281,25.78459404358793,159.77443609022555,61.154349052905246,14.350064601046483,Silt,6.321317858339405,31.997165649318298,32.182822196496474,28.38438176988548,66.80947214234503,Basmati,Chemical,62.55639097744361,Flood,6.0,East India,1851.127819548872,Grade C,2631.578947368421,62.22304824678005
282,282,34.932549940089665,159.2731829573935,89.72429326235125,18.5096982827107,Clay,6.957727903798798,28.891200583051933,17.695030903884444,28.693352486119004,69.24803631248167,Sona Masoori,Chemical,62.68170426065163,Drip,5.0,West India,1853.6340852130324,Grade B,2635.0877192982457,53.68941945501322
283,283,32.33751219448383,158.7719298245614,84.63871251593432,6.240595656603512,Sandy,5.742959180019251,31.80092279206345,15.55928132086045,23.181314741738404,75.33424010791038,Jasmine,Organic,62.80701754385965,Drip,2.0,North India,1856.140350877193,Grade C,2638.59649122807,53.84052738149542
284,284,31.699800835955443,158.2706766917293,64.33272755039128,23.72234353248265,Loam,6.936196734962965,40.82779878063212,23.70861529936977,21.014122187419424,61.569700660539226,Sona Masoori,Organic,62.93233082706767,Drip,4.0,Central India,1858.6466165413533,Grade B,2642.1052631578946,56.62207997333334
285,285,32.12067349460938,157.76942355889724,85.07937022099583,6.965338197935407,Clay,6.063251718966489,41.32179946245137,23.58154381407839,27.156771078640688,57.68064029658284,ponni,Chemical,63.05764411027569,Drip,4.0,South India,1861.1528822055136,Grade A,2645.6140350877195,46.0187458315726
286,286,34.318442010068736,157.26817042606515,72.82267506801209,10.249581332731015,Loam,7.445765229352329,43.8775519756492,18.83464743468599,28.25476832757945,70.6142337815148,ponni,Chemical,63.1829573934837,Flood,4.0,North India,1863.659147869674,Grade A,2649.122807017544,55.01329568476384
287,287,34.94656230430922,156.76691729323306,76.4567417343293,6.393950764012832,Silt,5.5498621900818925,32.45780578918523,21.09229118563453,22.933615618553908,74.1554499103371,ponni,Chemical,63.30827067669173,Drip,6.0,South India,1866.1654135338345,Grade C,2652.6315789473683,53.96231160742657
288,288,32.97244400151105,156.265664160401,72.83691414873489,15.667929297295116,Loam,5.5882114677202175,42.89443922053872,28.64632193511835,26.06436756030756,73.19736967812051,Sona Masoori,Chemical,63.43358395989975,Flood,5.0,South India,1868.671679197995,Grade C,2656.1403508771928,58.07781080881656
289,289,32.16340154485622,155.7644110275689,63.36575102332881,10.46538888998211,Clay,7.310827787549888,40.21372996772136,32.7738468439489,29.936208843864605,75.51424977345958,ponni,Chemical,63.558897243107765,Sprinkler,3.0,North India,1871.1779448621555,Grade C,2659.6491228070176,54.26093318400049
290,290,33.41428189836869,155.26315789473682,69.64928132051227,7.911388799743067,Loam,7.005770444966164,40.163717830322895,28.276274358341663,26.25595829399682,75.80734651036359,Sona Masoori,Organic,63.68421052631579,Sprinkler,5.0,West India,1873.684210526316,Grade C,2663.157894736842,42.81924202590717
291,291,30.216519597092905,154.76190476190476,73.71781364512778,14.118755592060532,Sandy,7.062917259726377,41.02837690849438,30.07762875105538,20.729282732917497,59.31774470501337,Sona Masoori,Organic,63.80952380952381,Sprinkler,6.0,North India,1876.190476190476,Grade A,2666.6666666666665,46.44746487651522
292,292,29.854036758118944,154.26065162907267,85.78028031043192,23.874665730281336,Sandy,5.594907308144122,44.28605315047906,21.8615247741011,23.243330991646538,75.56991983334295,brown,Organic,63.93483709273183,Flood,3.0,Central India,1878.6967418546365,Grade A,2670.1754385964914,42.99961441940236
